VBAK_VBELN,VBAK_VKORG,VBAK_ERDAT,VBAK_VDATU,VBEP_EDATU,VBAP_POSNR,VBAP_ARKTX,VBAP_KWMENG,VBAP_MATNR,LIKP-VBELN,LIKP_WADAT_IST,LIPS_POSNR,LIPS_VGBEL,LIPS_LFIMG
,1,,20231205,,,,,,,20231205,,10034,
,2,,20231208,,,,,,,20231208,,10035,
,1,,20231212,,,,,,,20231212,,10036,
,1,,20231213,,,,,,,20231213,,10037,
,2,,20231215,,,,,,,20231215,,10038,
,2,,20231219,,,,,,,20231219,,10055,
,1,,20230810,,,,,,,20230818,,10081,
,2,,20230815,,,,,,,20230822,,10081,
,1,,20230824,,,,,,,20230824,,10190,
,1,,20230831,,,,,,,20230825,,10190,
,2,,20230906,,,,,,,20230828,,10268,
,2,,20230907,,,,,,,20230831,,10269,
,2,,20230914,,,,,,,20230904,,10269,
,1,,20230920,,,,,,,20230905,,10269,
,1,,20230925,,,,,,,20230925,,10269,
,2,,20231003,,,,,,,20230929,,10269,
,1,,20231004,,,,,,,20231002,,10269,
,2,,20231010,,,,,,,20231003,,10289,
,2,,20231027,,,,,,,20231006,,10306,
,1,,20231106,,,,,,,20231012,,10430,
,2,,20231110,,,,,,,20231020,,10464,
,2,,20231116,,,,,,,20231023,,10479,
,2,,20231117,,,,,,,20231102,,10606,
,1,,20231124,,,,,,,20231103,,10607,
,1,,20231127,,,,,,,20231107,,10608,
,2,,20231128,,,,,,,20231115,,10609,
,1,,20231205,,,,,,,20231205,,10610,
,1,,20231207,,,,,,,20231212,,10611,
,2,,20231213,,,,,,,20231214,,10613,
,2,,20231218,,,,,,,20231215,,10735,
,2,,20231219,,,,,,,20231219,,10775,
,1,,20230107,,,,,,,20230106,,10777,
,1,,20230115,,,,,,,20230108,,10778,
,2,,20230117,,,,,,,20230113,,10780,
,1,,20230119,,,,,,,20230128,,10783,
,1,,20230202,,,,,,,20230201,,10785,
,1,,20230217,,,,,,,20230204,,10788,
,1,,20230223,,,,,,,20230303,,10791,
,1,,20230302,,,,,,,20230306,,10793,
,1,,20230320,,,,,,,20230312,,10794,
,2,,20230321,,,,,,,20230321,,10797,
,2,,20230331,,,,,,,20230404,,10798,
,1,,20230416,,,,,,,20230405,,10799,
,2,,20230419,,,,,,,20230414,,10801,
,1,,20230430,,,,,,,20230426,,10804,
,1,,20230513,,,,,,,20230508,,10807,
,1,,20230520,,,,,,,20230601,,10810,
,2,,20230602,,,,,,,20230610,,10811,
,1,,20230611,,,,,,,20230627,,10812,
,1,,20230614,,,,,,,20230702,,10813,
,1,,20230617,,,,,,,20230704,,10814,
,2,,20230630,,,,,,,20230705,,10816,
,2,,20230704,,,,,,,20230706,,10819,
,1,,20230712,,,,,,,20230709,,10821,
,1,,20230720,,,,,,,20230712,,10824,
,1,,20230728,,,,,,,20230727,,10825,
,2,,20230107,,,,,,,20230102,,10828,
,2,,20230113,,,,,,,20230104,,10829,
,1,,20230114,,,,,,,20230105,,10831,
,2,,20230117,,,,,,,20230124,,10834,
,2,,20230131,,,,,,,20230127,,10837,
,1,,20230211,,,,,,,20230129,,10838,
,2,,20230220,,,,,,,20230130,,10839,
,2,,20230301,,,,,,,20230222,,10841,
,1,,20230305,,,,,,,20230314,,10844,
,1,,20230307,,,,,,,20230317,,10846,
,2,,20230317,,,,,,,20230326,,10848,
,2,,20230320,,,,,,,20230328,,10851,
,2,,20230328,,,,,,,20230422,,10854,
,1,,20230402,,,,,,,20230428,,10855,
,1,,20230416,,,,,,,20230510,,10857,
,2,,20230429,,,,,,,20230523,,10859,
,1,,20230517,,,,,,,20230603,,10862,
,2,,20230524,,,,,,,20230604,,10865,
,1,,20230526,,,,,,,20230606,,10867,
,1,,20230603,,,,,,,20230608,,10869,
,1,,20230606,,,,,,,20230629,,10871,
,2,,20230611,,,,,,,20230707,,10874,
,2,,20230628,,,,,,,20230709,,10877,
,2,,20230702,,,,,,,20230717,,10878,
,2,,20230708,,,,,,,20230726,,10880,
,2,,20230102,,,,,,,20230105,,10881,
,1,,20230120,,,,,,,20230110,,10882,
,1,,20230124,,,,,,,20230113,,10885,
,1,,20230126,,,,,,,20230114,,10888,
,1,,20230129,,,,,,,20230209,,10889,
,1,,20230130,,,,,,,20230212,,10890,
,2,,20230201,,,,,,,20230213,,10891,
,1,,20230206,,,,,,,20230228,,10893,
,1,,20230210,,,,,,,20230307,,10896,
,2,,20230216,,,,,,,20230309,,10899,
,2,,20230317,,,,,,,20230314,,10901,
,2,,20230502,,,,,,,20230315,,10904,
,1,,20230508,,,,,,,20230329,,10905,
,2,,20230515,,,,,,,20230418,,10906,
,2,,20230518,,,,,,,20230425,,10907,
,1,,20230520,,,,,,,20230515,,10910,
,1,,20230522,,,,,,,20230521,,10911,
,1,,20230527,,,,,,,20230529,,10914,
,2,,20230607,,,,,,,20230603,,10917,
,1,,20230608,,,,,,,20230624,,10918,
,2,,20230618,,,,,,,20230626,,10919,
,1,,20230712,,,,,,,20230701,,10920,
,2,,20230717,,,,,,,20230713,,10923,
,2,,20230725,,,,,,,20230717,,10924,
,2,,20230730,,,,,,,20230726,,10926,
,1,,20230103,,,,,,,20230103,,10929,
,1,,20230121,,,,,,,20230116,,10931,
,1,,20230122,,,,,,,20230206,,10934,
,2,,20230126,,,,,,,20230223,,10936,
,2,,20230131,,,,,,,20230301,,10937,
,2,,20230212,,,,,,,20230317,,10939,
,1,,20230223,,,,,,,20230326,,10940,
,2,,20230224,,,,,,,20230403,,10943,
,2,,20230301,,,,,,,20230409,,10945,
,1,,20230309,,,,,,,20230429,,10948,
,1,,20230322,,,,,,,20230513,,10950,
,2,,20230324,,,,,,,20230521,,10951,
,1,,20230325,,,,,,,20230525,,10954,
,1,,20230328,,,,,,,20230526,,10955,
,1,,20230417,,,,,,,20230529,,10957,
,1,,20230428,,,,,,,20230530,,10960,
,2,,20230502,,,,,,,20230621,,10961,
,1,,20230511,,,,,,,20230629,,10964,
,2,,20230512,,,,,,,20230704,,10967,
,2,,20230525,,,,,,,20230707,,10968,
,2,,20230528,,,,,,,20230709,,10971,
,1,,20230629,,,,,,,20230715,,10974,
,2,,20230704,,,,,,,20230717,,10976,
,2,,20230709,,,,,,,20230720,,10979,
,2,,20230727,,,,,,,20230723,,10981,
,1,,20230106,,,,,,,20230103,,10982,
,2,,20230124,,,,,,,20230104,,10983,
,2,,20230202,,,,,,,20230110,,10984,
,1,,20230204,,,,,,,20230118,,10986,
,1,,20230205,,,,,,,20230128,,10987,
,2,,20230218,,,,,,,20230208,,10989,
,2,,20230223,,,,,,,20230214,,10990,
,2,,20230228,,,,,,,20230222,,10991,
,1,,20230306,,,,,,,20230302,,10993,
,1,,20230312,,,,,,,20230314,,10995,
,1,,20230324,,,,,,,20230317,,10998,
,2,,20230329,,,,,,,20230322,,10999,
,2,,20230419,,,,,,,20230404,,11001,
,1,,20230421,,,,,,,20230407,,11003,
,2,,20230428,,,,,,,20230414,,11004,
,1,,20230430,,,,,,,20230415,,11007,
,1,,20230507,,,,,,,20230419,,11009,
,1,,20230508,,,,,,,20230507,,11010,
,1,,20230520,,,,,,,20230517,,11011,
,1,,20230527,,,,,,,20230518,,11014,
,1,,20230601,,,,,,,20230526,,11017,
,1,,20230602,,,,,,,20230610,,11018,
,1,,20230612,,,,,,,20230612,,11020,
,1,,20230622,,,,,,,20230613,,11022,
,1,,20230720,,,,,,,20230801,,11024,
,1,,20230105,,,,,,,20230119,,11025,
,2,,20230113,,,,,,,20230125,,11028,
,2,,20230121,,,,,,,20230129,,11031,
,1,,20230122,,,,,,,20230208,,11033,
,2,,20230124,,,,,,,20230210,,11036,
,1,,20230131,,,,,,,20230212,,11039,
,1,,20230202,,,,,,,20230220,,11041,
,2,,20230305,,,,,,,20230221,,11042,
,2,,20230314,,,,,,,20230319,,11044,
,1,,20230401,,,,,,,20230320,,11047,
,2,,20230406,,,,,,,20230321,,11048,
,2,,20230419,,,,,,,20230324,,11049,
,2,,20230422,,,,,,,20230326,,11052,
,1,,20230503,,,,,,,20230405,,11055,
,2,,20230510,,,,,,,20230506,,11057,
,1,,20230515,,,,,,,20230514,,11059,
,2,,20230519,,,,,,,20230521,,11061,
,2,,20230523,,,,,,,20230522,,11064,
,1,,20230606,,,,,,,20230525,,11066,
,2,,20230616,,,,,,,20230608,,11069,
,2,,20230620,,,,,,,20230613,,11070,
,1,,20230626,,,,,,,20230726,,11071,
,2,,20230707,,,,,,,20230727,,11074,
,2,,20230711,,,,,,,20230730,,11076,
,1,,20230723,,,,,,,20230801,,11079,
,1,,20230104,,,,,,,20230130,,11081,
,2,,20230109,,,,,,,20230202,,11082,
,1,,20230111,,,,,,,20230207,,11085,
,1,,20230129,,,,,,,20230224,,11088,
,1,,20230201,,,,,,,20230301,,11090,
,2,,20230310,,,,,,,20230303,,11093,
,2,,20230324,,,,,,,20230306,,11094,
,1,,20230325,,,,,,,20230311,,11097,
,1,,20230330,,,,,,,20230313,,11098,
,1,,20230404,,,,,,,20230318,,11099,
,1,,20230405,,,,,,,20230402,,11100,
,2,,20230411,,,,,,,20230410,,11102,
,1,,20230427,,,,,,,20230505,,11104,
,1,,20230509,,,,,,,20230508,,11106,
,2,,20230522,,,,,,,20230519,,11107,
,2,,20230523,,,,,,,20230527,,11108,
,1,,20230530,,,,,,,20230604,,11109,
,2,,20230616,,,,,,,20230609,,11111,
,2,,20230624,,,,,,,20230615,,11114,
,1,,20230706,,,,,,,20230617,,11115,
,2,,20230711,,,,,,,20230625,,11118,
,1,,20230722,,,,,,,20230629,,11121,
,2,,20230724,,,,,,,20230709,,11123,
,1,,20230727,,,,,,,20230722,,11124,
,2,,20230801,,,,,,,20230724,,11126,
,1,,20220120,,,,,,,20220102,,11128,
,1,,20220121,,,,,,,20220106,,11130,
,1,,20220125,,,,,,,20220128,,11131,
,1,,20220203,,,,,,,20220211,,11133,
,1,,20220222,,,,,,,20220223,,11136,
,2,,20220302,,,,,,,20220327,,11139,
,2,,20220331,,,,,,,20220413,,11140,
,2,,20220417,,,,,,,20220610,,11141,
,2,,20220418,,,,,,,20220621,,11144,
,1,,20220419,,,,,,,20220627,,11146,
,2,,20220421,,,,,,,20220628,,11149,
,1,,20220424,,,,,,,20220823,,11151,
,2,,20220428,,,,,,,20220918,,11152,
,2,,20220508,,,,,,,20220923,,11155,
,2,,20220519,,,,,,,20220928,,11158,
,1,,20220523,,,,,,,20221002,,11159,
,2,,20220603,,,,,,,20221016,,11160,
,2,,20220613,,,,,,,20221026,,11162,
,2,,20220719,,,,,,,20221030,,11165,
,1,,20220810,,,,,,,20221102,,11167,
,1,,20220901,,,,,,,20221107,,11170,
,1,,20221006,,,,,,,20221108,,11172,
,1,,20221122,,,,,,,20221109,,11174,
,1,,20221217,,,,,,,20221128,,11175,
,1,,20221230,,,,,,,20221229,,11178,
,1,,20220114,,,,,,,20220216,,11180,
,2,,20220116,,,,,,,20220403,,11181,
,2,,20220201,,,,,,,20220416,,11182,
,2,,20220329,,,,,,,20220423,,11185,
,1,,20220401,,,,,,,20220518,,11187,
,2,,20220408,,,,,,,20220529,,11190,
,1,,20220412,,,,,,,20220701,,11191,
,1,,20220503,,,,,,,20220702,,11193,
,2,,20220603,,,,,,,20220706,,11196,
,2,,20220610,,,,,,,20220707,,11198,
,1,,20220710,,,,,,,20220713,,11201,
,1,,20220801,,,,,,,20220803,,11203,
,2,,20220815,,,,,,,20220809,,11204,
,1,,20220830,,,,,,,20220818,,11205,
,1,,20220904,,,,,,,20220906,,11206,
,2,,20220909,,,,,,,20220924,,11208,
,1,,20220918,,,,,,,20220928,,11211,
,2,,20221009,,,,,,,20220929,,11212,
,1,,20221020,,,,,,,20221003,,11214,
,2,,20221025,,,,,,,20221110,,11215,
,1,,20221030,,,,,,,20221129,,11216,
,2,,20221031,,,,,,,20221210,,11219,
,2,,20221116,,,,,,,20221216,,11220,
,1,,20221202,,,,,,,20221219,,11221,
,2,,20221231,,,,,,,20221225,,11223,
,2,,20220105,,,,,,,20220104,,11225,
,1,,20220106,,,,,,,20220210,,11227,
,1,,20220119,,,,,,,20220214,,11229,
,2,,20220219,,,,,,,20220310,,11231,
,2,,20220223,,,,,,,20220402,,11233,
,1,,20220318,,,,,,,20220426,,11235,
,1,,20220507,,,,,,,20220506,,11238,
,2,,20220527,,,,,,,20220516,,11241,
,1,,20220604,,,,,,,20220621,,11243,
,2,,20220605,,,,,,,20220630,,11246,
,2,,20220614,,,,,,,20220724,,11247,
,2,,20220626,,,,,,,20220801,,11250,
,1,,20220703,,,,,,,20220815,,11252,
,1,,20220715,,,,,,,20220827,,11253,
,2,,20220730,,,,,,,20220912,,11256,
,1,,20220806,,,,,,,20220924,,11259,
,2,,20220808,,,,,,,20221001,,11261,
,2,,20220812,,,,,,,20221009,,11263,
,1,,20220827,,,,,,,20221012,,11265,
,1,,20220906,,,,,,,20221018,,11267,
,1,,20220924,,,,,,,20221020,,11270,
,1,,20221001,,,,,,,20221021,,11273,
,2,,20221104,,,,,,,20221024,,11276,
,2,,20221205,,,,,,,20221118,,11277,
,1,,20221215,,,,,,,20221201,,11280,
,2,,20220102,,,,,,,20220205,,11283,
,2,,20220128,,,,,,,20220309,,11286,
,1,,20220130,,,,,,,20220326,,11288,
,2,,20220214,,,,,,,20220328,,11289,
,2,,20220216,,,,,,,20220329,,11290,
,2,,20220303,,,,,,,20220411,,11292,
,1,,20220325,,,,,,,20220501,,11295,
,1,,20220330,,,,,,,20220507,,11297,
,1,,20220410,,,,,,,20220518,,11299,
,2,,20220423,,,,,,,20220522,,11300,
,1,,20220429,,,,,,,20220614,,11302,
,2,,20220602,,,,,,,20220701,,11304,
,2,,20220607,,,,,,,20220720,,11305,
,1,,20220711,,,,,,,20220725,,11308,
,2,,20220807,,,,,,,20220807,,11309,
,1,,20220830,,,,,,,20220924,,11312,
,1,,20220910,,,,,,,20221006,,11314,
,1,,20220922,,,,,,,20221008,,11315,
,1,,20220927,,,,,,,20221016,,11317,
,2,,20221005,,,,,,,20221018,,11320,
,2,,20221018,,,,,,,20221024,,11321,
,1,,20221108,,,,,,,20221025,,11322,
,1,,20221110,,,,,,,20221209,,11325,
,2,,20221201,,,,,,,20221218,,11326,
,2,,20221231,,,,,,,20221219,,11329,
,1,,20220103,,,,,,,20220101,,11332,
,2,,20220104,,,,,,,20220225,,11335,
,2,,20220125,,,,,,,20220227,,11336,
,1,,20220203,,,,,,,20220302,,11338,
,2,,20220228,,,,,,,20220312,,11341,
,2,,20220307,,,,,,,20220315,,11344,
,2,,20220309,,,,,,,20220324,,11345,
,1,,20220415,,,,,,,20220419,,11346,
,1,,20220419,,,,,,,20220601,,11349,
,2,,20220514,,,,,,,20220603,,11350,
,2,,20220704,,,,,,,20220607,,11352,
,2,,20220709,,,,,,,20220610,,11354,
,2,,20220713,,,,,,,20220618,,11356,
,2,,20220731,,,,,,,20220622,,11357,
,2,,20220811,,,,,,,20220628,,11358,
,1,,20221012,,,,,,,20220715,,11359,
,1,,20221024,,,,,,,20220822,,11360,
,2,,20221030,,,,,,,20220824,,11361,
,1,,20221104,,,,,,,20220925,,11363,
,1,,20221116,,,,,,,20220928,,11364,
,1,,20221122,,,,,,,20221005,,11367,
,2,,20221126,,,,,,,20221102,,11369,
,1,,20221203,,,,,,,20221103,,11370,
,2,,20221206,,,,,,,20221113,,11371,
,2,,20221219,,,,,,,20221216,,11372,
,2,,20220102,,,,,,,20220105,,11375,
,2,,20220111,,,,,,,20220213,,11377,
,1,,20220118,,,,,,,20220218,,11378,
,1,,20220127,,,,,,,20220220,,11380,
,2,,20220303,,,,,,,20220303,,11381,
,2,,20220324,,,,,,,20220307,,11382,
,1,,20220403,,,,,,,20220317,,11385,
,2,,20220425,,,,,,,20220318,,11387,
,1,,20220504,,,,,,,20220409,,11390,
,1,,20220505,,,,,,,20220410,,11393,
,1,,20220512,,,,,,,20220427,,11394,
,2,,20220605,,,,,,,20220501,,11396,
,2,,20220610,,,,,,,20220606,,11399,
,1,,20220625,,,,,,,20220707,,11402,
,1,,20220629,,,,,,,20220721,,11405,
,2,,20220703,,,,,,,20220801,,11406,
,2,,20220813,,,,,,,20220817,,11407,
,1,,20220824,,,,,,,20220917,,11409,
,1,,20220905,,,,,,,20220926,,11412,
,1,,20220912,,,,,,,20221004,,11415,
,2,,20221108,,,,,,,20221013,,11418,
,1,,20221205,,,,,,,20221016,,11419,
,1,,20221215,,,,,,,20221114,,11422,
,1,,20221216,,,,,,,20221122,,11425,
,2,,20220223,,,,,,,20220109,,11428,
,2,,20220227,,,,,,,20220114,,11430,
,1,,20220330,,,,,,,20220121,,11432,
,2,,20220401,,,,,,,20220123,,11435,
,2,,20220524,,,,,,,20220127,,11436,
,1,,20220610,,,,,,,20220305,,11439,
,2,,20220629,,,,,,,20220329,,11442,
,2,,20220708,,,,,,,20220331,,11445,
,2,,20220727,,,,,,,20220507,,11447,
,2,,20220813,,,,,,,20220516,,11448,
,2,,20220825,,,,,,,20220517,,11449,
,2,,20220907,,,,,,,20220530,,11450,
,1,,20220917,,,,,,,20220626,,11451,
,2,,20220924,,,,,,,20220706,,11453,
,1,,20221004,,,,,,,20220813,,11456,
,1,,20221012,,,,,,,20220820,,11457,
,2,,20221112,,,,,,,20220910,,11460,
,2,,20221118,,,,,,,20220930,,11463,
,1,,20221126,,,,,,,20221110,,11465,
,1,,20221128,,,,,,,20221124,,11466,
,1,,20221208,,,,,,,20221203,,11467,
,2,,20221221,,,,,,,20221204,,11469,
,2,,20221224,,,,,,,20221207,,11472,
,1,,20221226,,,,,,,20221214,,11474,
,2,,20221228,,,,,,,20221216,,11477,
,1,,20220303,,,,,,,20220209,,11480,
,2,,20220326,,,,,,,20220212,,11482,
,1,,20220402,,,,,,,20220223,,11483,
,2,,20220413,,,,,,,20220228,,11484,
,1,,20220417,,,,,,,20220320,,11485,
,2,,20220427,,,,,,,20220410,,11486,
,1,,20220509,,,,,,,20220516,,11489,
,1,,20220512,,,,,,,20220621,,11492,
,1,,20220514,,,,,,,20220701,,11493,
,1,,20220601,,,,,,,20220703,,11494,
,2,,20220612,,,,,,,20220809,,11496,
,1,,20220615,,,,,,,20220811,,11497,
,1,,20220623,,,,,,,20220812,,11498,
,2,,20220721,,,,,,,20220905,,11499,
,2,,20220826,,,,,,,20220908,,11502,
,1,,20220903,,,,,,,20220921,,11504,
,1,,20220913,,,,,,,20221005,,11505,
,2,,20220927,,,,,,,20221018,,11507,
,1,,20221002,,,,,,,20221102,,11510,
,2,,20221008,,,,,,,20221106,,11513,
,2,,20221011,,,,,,,20221116,,11514,
,2,,20221104,,,,,,,20221205,,11515,
,1,,20221129,,,,,,,20221208,,11517,
,1,,20221215,,,,,,,20221218,,11519,
,1,,20221225,,,,,,,20221228,,11520,
,2,,20240101,,,,,,,20240103,,11523,
,1,,20240105,,,,,,,20240104,,11526,
,2,,20240123,,,,,,,20240105,,11527,
,2,,20240130,,,,,,,20240108,,11528,
,2,,20240201,,,,,,,20240111,,11531,
,2,,20240204,,,,,,,20240116,,11533,
,1,,20240208,,,,,,,20240122,,11534,
,2,,20240209,,,,,,,20240129,,11536,
,1,,20240216,,,,,,,20240205,,11537,
,1,,20240219,,,,,,,20240210,,11539,
,1,,20240222,,,,,,,20240212,,11540,
,2,,20240310,,,,,,,20240214,,11542,
,1,,20240313,,,,,,,20240217,,11543,
,2,,20240318,,,,,,,20240220,,11545,
,1,,20240320,,,,,,,20240221,,11546,
,2,,20240321,,,,,,,20240225,,11547,
,1,,20240324,,,,,,,20240228,,11550,
,2,,20240325,,,,,,,20240302,,11552,
,2,,20240327,,,,,,,20240322,,11553,
,1,,20240406,,,,,,,20240324,,11554,
,1,,20240408,,,,,,,20240329,,11557,
,2,,20240409,,,,,,,20240331,,11558,
,2,,20240418,,,,,,,20240402,,11559,
,2,,20240419,,,,,,,20240420,,11560,
,1,,20240428,,,,,,,20240424,,11561,
,2,,20240102,,,,,,,20240113,,11563,
,2,,20240115,,,,,,,20240117,,11564,
,1,,20240116,,,,,,,20240118,,11567,
,2,,20240130,,,,,,,20240119,,11568,
,2,,20240210,,,,,,,20240125,,11570,
,1,,20240215,,,,,,,20240131,,11571,
,2,,20240218,,,,,,,20240202,,11572,
,2,,20240222,,,,,,,20240203,,11574,
,1,,20240225,,,,,,,20240208,,11575,
,1,,20240302,,,,,,,20240209,,11576,
,2,,20240304,,,,,,,20240212,,11579,
,1,,20240306,,,,,,,20240303,,11581,
,2,,20240310,,,,,,,20240307,,11582,
,2,,20240316,,,,,,,20240310,,11585,
,2,,20240321,,,,,,,20240312,,11587,
,2,,20240326,,,,,,,20240314,,11589,
,1,,20240331,,,,,,,20240319,,11592,
,1,,20240403,,,,,,,20240402,,11594,
,1,,20240407,,,,,,,20240403,,11596,
,1,,20240409,,,,,,,20240412,,11597,
,2,,20240413,,,,,,,20240417,,11598,
,2,,20240416,,,,,,,20240418,,11601,
,2,,20240417,,,,,,,20240424,,11602,
,2,,20240418,,,,,,,20240428,,11604,
,2,,20240419,,,,,,,20240430,,11607,
,2,,20240101,,,,,,,20240102,,11608,
,2,,20240103,,,,,,,20240106,,11610,
,1,,20240105,,,,,,,20240108,,11611,
,1,,20240106,,,,,,,20240113,,11614,
,2,,20240116,,,,,,,20240118,,11616,
,2,,20240119,,,,,,,20240119,,11617,
,1,,20240121,,,,,,,20240126,,11618,
,2,,20240123,,,,,,,20240131,,11621,
,2,,20240126,,,,,,,20240206,,11622,
,2,,20240127,,,,,,,20240212,,11625,
,2,,20240130,,,,,,,20240216,,11627,
,2,,20240202,,,,,,,20240218,,11630,
,1,,20240204,,,,,,,20240225,,11631,
,2,,20240213,,,,,,,20240228,,11633,
,1,,20240221,,,,,,,20240229,,11636,
,2,,20240223,,,,,,,20240307,,11638,
,1,,20240226,,,,,,,20240308,,11641,
,1,,20240228,,,,,,,20240309,,11644,
,2,,20240311,,,,,,,20240317,,11645,
,2,,20240316,,,,,,,20240408,,11648,
,2,,20240330,,,,,,,20240412,,11649,
,2,,20240401,,,,,,,20240423,,11652,
,2,,20240408,,,,,,,20240426,,11655,
,1,,20240420,,,,,,,20240427,,11656,
,1,,20240423,,,,,,,20240430,,11659,
,2,,20240110,,,,,,,20240109,,11662,
,1,,20240111,,,,,,,20240113,,11664,
,2,,20240112,,,,,,,20240114,,11667,
,1,,20240113,,,,,,,20240120,,11668,
,2,,20240118,,,,,,,20240128,,11669,
,1,,20240121,,,,,,,20240129,,11670,
,1,,20240123,,,,,,,20240131,,11672,
,1,,20240125,,,,,,,20240206,,11674,
,1,,20240131,,,,,,,20240207,,11675,
,1,,20240215,,,,,,,20240211,,11678,
,2,,20240217,,,,,,,20240213,,11680,
,2,,20240219,,,,,,,20240215,,11681,
,1,,20240222,,,,,,,20240222,,11682,
,2,,20240225,,,,,,,20240225,,11683,
,2,,20240301,,,,,,,20240305,,11685,
,2,,20240302,,,,,,,20240306,,11688,
,2,,20240303,,,,,,,20240321,,11689,
,1,,20240315,,,,,,,20240322,,11691,
,2,,20240316,,,,,,,20240401,,11692,
,1,,20240318,,,,,,,20240406,,11694,
,2,,20240320,,,,,,,20240410,,11696,
,1,,20240327,,,,,,,20240413,,11699,
,1,,20240403,,,,,,,20240419,,11700,
,1,,20240415,,,,,,,20240420,,11701,
,2,,20240419,,,,,,,20240423,,11703,
